;id;atlas_id;ontology_id;acronym;name;color_hex_triplet;graph_order;st_level;hemisphere_id;parent_structure_id
1207;994;548.0;1;cbt;corticobulbar tract;CCCCCC;1206;9;3;784.0
1208;190;589.0;1;py;pyramid;CCCCCC;1207;9;3;784.0
1209;198;590.0;1;pyd;pyramidal decussation;CCCCCC;1208;9;3;784.0
1210;1019;551.0;1;cstc;corticospinal tract, crossed;CCCCCC;1209;9;3;784.0
1211;1028;552.0;1;cstu;corticospinal tract, uncrossed;CCCCCC;1210;9;3;784.0
1212;896;677.0;1;lfbst;thalamus related;CCCCCC;1211;7;3;983.0
1213;1092;560.0;1;em;external medullary lamina of the thalamus;CCCCCC;1212;8;3;896.0
1214;14;567.0;1;im;internal medullary lamina of the thalamus;CCCCCC;1213;8;3;896.0
1215;86;576.0;1;mtc;middle thalamic commissure;CCCCCC;1214;8;3;896.0
1216;365;611.0;1;tp;thalamic peduncles;CCCCCC;1215;8;3;896.0
1217;484682520;;1;or;optic radiation;CCCCCC;1216;8;3;896.0
1218;484682524;;1;ar;auditory radiation;CCCCCC;1217;8;3;896.0
1219;1000;690.0;1;eps;extrapyramidal fiber systems;CCCCCC;1218;2;3;1009.0
1220;760;660.0;1;epsc;cerebral nuclei related;CCCCCC;1219;7;3;1000.0
1221;142;583.0;1;pap;pallidothalamic pathway;CCCCCC;1220;8;3;760.0
1222;102;578.0;1;nst;nigrostriatal tract;CCCCCC;1221;8;3;760.0
1223;109;579.0;1;ntt;nigrothalamic fibers;CCCCCC;1222;8;3;760.0
1224;134;582.0;1;ptf;pallidotegmental fascicle;CCCCCC;1223;8;3;760.0
1225;309;604.0;1;snp;striatonigral pathway;CCCCCC;1224;8;3;760.0
1226;317;605.0;1;stf;subthalamic fascicle;CCCCCC;1225;8;3;760.0
1227;877;675.0;1;tsp;tectospinal pathway;CCCCCC;1226;8;3;1000.0
1228;1051;555.0;1;tspd;direct tectospinal pathway;CCCCCC;1227;9;3;877.0
1229;1060;556.0;1;dtd;doral tegmental decussation;CCCCCC;1228;9;3;877.0
1230;1043;554.0;1;tspc;crossed tectospinal pathway;CCCCCC;1229;9;3;877.0
1231;863;673.0;1;rust;rubrospinal tract;CCCCCC;1230;8;3;1000.0
1232;397;615.0;1;vtd;ventral tegmental decussation;CCCCCC;1231;9;3;863.0
1233;221;593.0;1;rrt;rubroreticular tract;CCCCCC;1232;9;3;863.0
1234;736;657.0;1;ctb;central tegmental bundle;CCCCCC;1233;8;3;1000.0
1235;855;672.0;1;rst;retriculospinal tract;CCCCCC;1234;8;3;1000.0
1236;205;591.0;1;rstl;retriculospinal tract, lateral part;CCCCCC;1235;9;3;855.0
1237;213;592.0;1;rstm;retriculospinal tract, medial part;CCCCCC;1236;9;3;855.0
1238;941;683.0;1;vsp;vestibulospinal pathway;CCCCCC;1237;8;3;1000.0
1239;991;689.0;1;mfbs;medial forebrain bundle system;CCCCCC;1238;2;3;1009.0
1240;768;661.0;1;mfbc;cerebrum related;CCCCCC;1239;7;3;991.0
1241;884;534.0;1;amc;amygdalar capsule;CCCCCC;1240;8;3;768.0
1242;892;535.0;1;apd;ansa peduncularis;CCCCCC;1241;8;3;768.0
1243;908;537.0;1;act;anterior commissure, temporal limb;CCCCCC;1242;8;3;768.0
1244;940;541.0;1;cing;cingulum bundle;CCCCCC;1243;8;3;768.0
1245;1099;561.0;1;fxs;fornix system;CCCCCC;1244;8;3;768.0
1246;466;482.0;1;alv;alveus;CCCCCC;1245;9;3;1099.0
1247;530;490.0;1;df;dorsal fornix;CCCCCC;1246;9;3;1099.0
1248;603;499.0;1;fi;fimbria;CCCCCC;1247;9;3;1099.0
1249;745;517.0;1;fxprg;precommissural fornix, general;CCCCCC;1248;9;3;1099.0
1250;420;476.0;1;db;precommissural fornix diagonal band;CCCCCC;1249;10;3;745.0
1251;737;516.0;1;fxpo;postcommissural fornix;CCCCCC;1250;9;3;1099.0
1252;428;477.0;1;mct;medial corticohypothalamic tract;CCCCCC;1251;10;3;737.0
1253;436;478.0;1;fx;columns of the fornix;CCCCCC;1252;10;3;737.0
1254;618;501.0;1;hc;hippocampal commissures;CCCCCC;1253;9;3;1099.0
1255;443;479.0;1;dhc;dorsal hippocampal commissure;CCCCCC;1254;10;3;618.0
1256;449;480.0;1;vhc;ventral hippocampal commissure;CCCCCC;1255;10;3;618.0
1257;713;513.0;1;per;perforant path;CCCCCC;1256;9;3;1099.0
1258;474;483.0;1;ab;angular path;CCCCCC;1257;9;3;1099.0
1259;37;570.0;1;lab;longitudinal association bundle;CCCCCC;1258;8;3;768.0
1260;301;603.0;1;st;stria terminalis;CCCCCC;1259;8;3;768.0
1261;484682528;;1;stc;commissural branch of stria terminalis;CCCCCC;1260;9;3;301.0
1262;824;668.0;1;mfsbshy;hypothalamus related;CCCCCC;1261;7;3;991.0
1263;54;572.0;1;mfb;medial forebrain bundle;CCCCCC;1262;8;3;824.0
1264;405;616.0;1;vlt;ventrolateral hypothalamic tract;CCCCCC;1263;8;3;824.0
1265;174;587.0;1;poc;preoptic commissure;CCCCCC;1264;8;3;824.0
1266;349;609.0;1;sup;supraoptic commissures;CCCCCC;1265;8;3;824.0
1267;817;526.0;1;supa;supraoptic commissures, anterior;CCCCCC;1266;9;3;349.0
1268;825;527.0;1;supd;supraoptic commissures, dorsal;CCCCCC;1267;9;3;349.0
1269;833;528.0;1;supv;supraoptic commissures, ventral;CCCCCC;1268;9;3;349.0
1270;166;586.0;1;pmx;premammillary commissure;CCCCCC;1269;8;3;824.0
1271;341;608.0;1;smd;supramammillary decussation;CCCCCC;1270;8;3;824.0
1272;182;588.0;1;php;propriohypothalamic pathways;CCCCCC;1271;8;3;824.0
1273;762;519.0;1;phpd;propriohypothalamic pathways, dorsal;CCCCCC;1272;9;3;182.0
1274;770;520.0;1;phpl;propriohypothalamic pathways, lateral;CCCCCC;1273;9;3;182.0
1275;779;521.0;1;phpm;propriohypothalamic pathways, medial;CCCCCC;1274;9;3;182.0
1276;787;522.0;1;phpv;propriohypothalamic pathways, ventral;CCCCCC;1275;9;3;182.0
1277;150;584.0;1;pvbh;periventricular bundle of the hypothalamus;CCCCCC;1276;8;3;824.0
1278;46;571.0;1;mfbsma;mammillary related;CCCCCC;1277;8;3;824.0
1279;753;518.0;1;pm;principal mammillary tract;CCCCCC;1278;9;3;46.0
1280;690;510.0;1;mtt;mammillothalamic tract;CCCCCC;1279;9;3;46.0
1281;681;509.0;1;mtg;mammillotegmental tract;CCCCCC;1280;9;3;46.0
1282;673;508.0;1;mp;mammillary peduncle;CCCCCC;1281;9;3;46.0
1283;1068;557.0;1;mfbst;dorsal thalamus related;CCCCCC;1282;8;3;824.0
1284;722;514.0;1;pvbt;periventricular bundle of the thalamus;CCCCCC;1283;9;3;1068.0
1285;1083;559.0;1;mfbse;epithalamus related;CCCCCC;1284;8;3;824.0
1286;802;524.0;1;sm;stria medullaris;CCCCCC;1285;9;3;1083.0
1287;595;498.0;1;fr;fasciculus retroflexus;CCCCCC;1286;9;3;1083.0
1288;611;500.0;1;hbc;habenular commissure;CCCCCC;1287;9;3;1083.0
1289;730;515.0;1;PIS;pineal stalk;CCCCCC;1288;9;3;1083.0
1290;70;574.0;1;mfbsm;midbrain related;CCCCCC;1289;8;3;824.0
1291;547;492.0;1;dlf;dorsal longitudinal fascicle;CCCCCC;1290;9;3;70.0
1292;563;494.0;1;dtt;dorsal tegmental tract;CCCCCC;1291;9;3;70.0
1293;73;716.0;1;VS;ventricular systems;AAAAAA;1292;1;3;997.0
1294;81;717.0;1;VL;lateral ventricle;AAAAAA;1293;8;3;73.0
1295;89;718.0;1;RC;rhinocele;AAAAAA;1294;9;3;81.0
1296;98;719.0;1;SEZ;subependymal zone;AAAAAA;1295;9;3;81.0
1297;108;720.0;1;chpl;choroid plexus;AAAAAA;1296;9;3;81.0
1298;116;721.0;1;chfl;choroid fissure;AAAAAA;1297;9;3;81.0
1299;124;722.0;1;IVF;interventricular foramen;AAAAAA;1298;8;3;73.0
1300;129;723.0;1;V3;third ventricle;AAAAAA;1299;8;3;73.0
1301;140;724.0;1;AQ;cerebral aqueduct;AAAAAA;1300;8;3;73.0
1302;145;725.0;1;V4;fourth ventricle;AAAAAA;1301;8;3;73.0
1303;153;726.0;1;V4r;lateral recess;AAAAAA;1302;9;3;145.0
1304;164;727.0;1;c;central canal, spinal cord/medulla;AAAAAA;1303;8;3;73.0
1305;1024;693.0;1;grv;grooves;AAAAAA;1304;1;3;997.0
1306;1032;694.0;1;grv of CTX;grooves of the cerebral cortex;AAAAAA;1305;7;3;1024.0
1307;1055;697.0;1;eg;endorhinal groove;AAAAAA;1306;8;3;1032.0
1308;1063;698.0;1;hf;hippocampal fissure;AAAAAA;1307;8;3;1032.0
1309;1071;699.0;1;rf;rhinal fissure;AAAAAA;1308;8;3;1032.0
1310;1078;700.0;1;ri;rhinal incisure;AAAAAA;1309;8;3;1032.0
1311;1040;695.0;1;grv of CBX;grooves of the cerebellar cortex;AAAAAA;1310;7;3;1024.0
1312;1087;701.0;1;pce;precentral fissure;AAAAAA;1311;8;3;1040.0
1313;1095;702.0;1;pcf;preculminate fissure;AAAAAA;1312;8;3;1040.0
1314;1103;703.0;1;pri;primary fissure;AAAAAA;1313;8;3;1040.0
1315;1112;704.0;1;psf;posterior superior fissure;AAAAAA;1314;8;3;1040.0
1316;1119;705.0;1;ppf;prepyramidal fissure;AAAAAA;1315;8;3;1040.0
1317;3;707.0;1;sec;secondary fissure;AAAAAA;1316;8;3;1040.0
1318;11;708.0;1;plf;posterolateral fissure;AAAAAA;1317;8;3;1040.0
1319;18;709.0;1;nf;nodular fissure;AAAAAA;1318;8;3;1040.0
1320;25;710.0;1;sif;simple fissure;AAAAAA;1319;8;3;1040.0
1321;34;711.0;1;icf;intercrural fissure;AAAAAA;1320;8;3;1040.0
1322;43;712.0;1;apf;ansoparamedian fissure;AAAAAA;1321;8;3;1040.0
1323;49;713.0;1;ipf;intraparafloccular fissure;AAAAAA;1322;8;3;1040.0
1324;57;714.0;1;pms;paramedian sulcus;AAAAAA;1323;8;3;1040.0
1325;65;715.0;1;pfs;parafloccular sulcus;AAAAAA;1324;8;3;1040.0
1326;624;926.0;1;IPF;Interpeduncular fossa;AAAAAA;1325;7;3;1024.0
1327;304325711;;1;retina;retina;7F2E7E;1326;1;3;997.0
